Kab/kota,Provinsi,Kategori,Divaksin 1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,57
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,60
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,34
Kab. Pringsewu,Lampung,LANSIA,10
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,22
Kab. Pringsewu,Lampung,BUMN,3
Kab. Pringsewu,Lampung,BUMN,0
Kab. Pringsewu,Lampung,BUMN,2
Kab. Pringsewu,Lampung,ATLIT,25
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,10
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,48
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,42
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,0
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,9
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,9
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,ATLIT,0
Kab. Pringsewu,Lampung,LANSIA,5
Kab. Pringsewu,Lampung,LANSIA,9
Kab. Pringsewu,Lampung,LANSIA,25
Kab. Pringsewu,Lampung,LANSIA,18
Kab. Pringsewu,Lampung,LANSIA,3
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,14
Kab. Pringsewu,Lampung,ATLIT,0
Kab. Pringsewu,Lampung,ATLIT,0
Kab. Pringsewu,Lampung,BUMN,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,5
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,1
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,5
Kab. Pringsewu,Lampung,PENDIDIK,93
Kab. Pringsewu,Lampung,PENDIDIK,113
Kab. Pringsewu,Lampung,PENDIDIK,1
Kab. Pringsewu,Lampung,PENDIDIK,20
Kab. Pringsewu,Lampung,PENDIDIK,21
Kab. Pringsewu,Lampung,PENDIDIK,17
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,SDM KESEHATAN,9
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,8
Kab. Pringsewu,Lampung,SDM KESEHATAN,5
Kab. Pringsewu,Lampung,SDM KESEHATAN,3
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,119
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,52
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,24
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,12
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,7
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,LANSIA,6
Kab. Pringsewu,Lampung,LANSIA,3
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,11
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,48
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,47
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,35
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,18
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,15
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,25
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,54
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,133
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,58
Kab. Pringsewu,Lampung,ATLIT,4
Kab. Pringsewu,Lampung,ATLIT,11
Kab. Pringsewu,Lampung,ATLIT,1
Kab. Pringsewu,Lampung,ATLIT,0
Kab. Pringsewu,Lampung,ATLIT,0
Kab. Pringsewu,Lampung,BUMN,3
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,PENDIDIK,3
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,PENDIDIK,3
Kab. Pringsewu,Lampung,PENDIDIK,6
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,BUMN,1
Kab. Pringsewu,Lampung,BUMN,22
Kab. Pringsewu,Lampung,BUMN,10
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,10
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,2
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,1
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,18
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,21
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,1
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,6
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,8
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,6
Kab. Pringsewu,Lampung,BUMN,1
Kab. Pringsewu,Lampung,BUMN,0
Kab. Pringsewu,Lampung,BUMN,1
Kab. Pringsewu,Lampung,BUMN,1
Kab. Pringsewu,Lampung,BUMN,4
Kab. Pringsewu,Lampung,BUMN,0
Kab. Pringsewu,Lampung,BUMN,3
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,2
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,2
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,3
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,14
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,PENYULUH AGAMA,1
Kab. Pringsewu,Lampung,PENYULUH AGAMA,0
Kab. Pringsewu,Lampung,POLRI,20
Kab. Pringsewu,Lampung,POLRI,3
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,3
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,6
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,LANSIA,15
Kab. Pringsewu,Lampung,LANSIA,22
Kab. Pringsewu,Lampung,LANSIA,9
Kab. Pringsewu,Lampung,LANSIA,6
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,6
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,73
Kab. Pringsewu,Lampung,LANSIA,55
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,PENDIDIK,1
Kab. Pringsewu,Lampung,PENDIDIK,5
Kab. Pringsewu,Lampung,PENDIDIK,18
Kab. Pringsewu,Lampung,PENDIDIK,21
Kab. Pringsewu,Lampung,PEDAGANG PASAR,1
Kab. Pringsewu,Lampung,PEDAGANG PASAR,0
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,1
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,13
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,62
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,20
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,34
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,4
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,3
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,2
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,19
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,2
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,2
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,2
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,19
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,10
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,2
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,4
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,142
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,2
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,25
Kab. Pringsewu,Lampung,LANSIA,29
Kab. Pringsewu,Lampung,LANSIA,51
Kab. Pringsewu,Lampung,LANSIA,3
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,KEAMANAN,0
Kab. Pringsewu,Lampung,KEAMANAN,1
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,5
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,1
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,4
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,44
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,36
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,32
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,188
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,39
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,5
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,142
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,15
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,1
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,3
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,96
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,4
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,2
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,31
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,369
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,372
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,359
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,190
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,126
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,3
Kab. Pringsewu,Lampung,PENDIDIK,10
Kab. Pringsewu,Lampung,PENDIDIK,16
Kab. Pringsewu,Lampung,PENDIDIK,10
Kab. Pringsewu,Lampung,PENDIDIK,59
Kab. Pringsewu,Lampung,PENDIDIK,4
Kab. Pringsewu,Lampung,PENDIDIK,33
Kab. Pringsewu,Lampung,PENDIDIK,35
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,66
Kab. Pringsewu,Lampung,POLRI,27
Kab. Pringsewu,Lampung,POLRI,93
Kab. Pringsewu,Lampung,POLRI,24
Kab. Pringsewu,Lampung,POLRI,19
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,24
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,7
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,29
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,83
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,12
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,9
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,3
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,6
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,5
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,11
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,22
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,79
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,79
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,4
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,85
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,57
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,42
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,34
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,6
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,602
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,440
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,0
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,0
Kab. Pringsewu,Lampung,WAKIL RAKYAT,1
Kab. Pringsewu,Lampung,Menunggu Konfirmasi,0
Kab. Pringsewu,Lampung,WAKIL RAKYAT,1
Kab. Pringsewu,Lampung,WARTAWAN DAN PEKERJA MEDIA,15
Kab. Pringsewu,Lampung,WARTAWAN DAN PEKERJA MEDIA,0
Kab. Pringsewu,Lampung,WARTAWAN DAN PEKERJA MEDIA,0
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,64
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,182
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,10
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,1
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,2
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,0
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,15
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,8
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,17
Kab. Pringsewu,Lampung,PELAYAN PUBLIK,0
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,PENDIDIK,15
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,5
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,PENDIDIK,3
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,PENDIDIK,2
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,PENDIDIK,0
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,LANSIA,5
Kab. Pringsewu,Lampung,LANSIA,10
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,4
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,12
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,1
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,12
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,2
Kab. Pringsewu,Lampung,MASYARAKAT RENTAN,4
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,16
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,14
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,23
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,3
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,79
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,5
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,3
Kab. Pringsewu,Lampung,SDM KESEHATAN,11
Kab. Pringsewu,Lampung,SDM KESEHATAN,7
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,12
Kab. Pringsewu,Lampung,SDM KESEHATAN,5
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,17
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,4
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,11
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,8
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,18
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,8
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,4
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,7
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,LANSIA,0
Kab. Pringsewu,Lampung,PARIWISATA,1
Kab. Pringsewu,Lampung,PEDAGANG PASAR,1
Kab. Pringsewu,Lampung,PEDAGANG PASAR,0
Kab. Pringsewu,Lampung,PEDAGANG PASAR,0
Kab. Pringsewu,Lampung,PEDAGANG PASAR,0
Kab. Pringsewu,Lampung,PEDAGANG PASAR,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,16
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,6
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,7
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,3
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,17
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,8
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,4
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,18
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,800
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,39
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1322
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,222
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,0
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,1
Kab. Pringsewu,Lampung,MASYARAKAT UMUM,4
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,PEGAWAI PEMERINTAH,3
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,PENDIDIK,8
Kab. Pringsewu,Lampung,PENDIDIK,90
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,2
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,1
Kab. Pringsewu,Lampung,POLRI,2
Kab. Pringsewu,Lampung,POLRI,4
Kab. Pringsewu,Lampung,SDM KESEHATAN,8
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,TRANSPORTASI PUBLIK,1
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,LANSIA,65
Kab. Pringsewu,Lampung,LANSIA,4
Kab. Pringsewu,Lampung,LANSIA,9
Kab. Pringsewu,Lampung,LANSIA,1
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,POLRI,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,65
Kab. Pringsewu,Lampung,SDM KESEHATAN,32
Kab. Pringsewu,Lampung,SDM KESEHATAN,43
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,7
Kab. Pringsewu,Lampung,SDM KESEHATAN,3
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,1
Kab. Pringsewu,Lampung,SDM KESEHATAN,0
Kab. Pringsewu,Lampung,SDM KESEHATAN,6
Kab. Pringsewu,Lampung,SDM KESEHATAN,2
Kab. Pringsewu,Lampung,SDM KESEHATAN,17
