Kab/kota,Provinsi,Kategori,Divaksin 1
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,33
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,30
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,11
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,17
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,15
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,114
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,208
Kab. Tulang Bawang Barat,Lampung,KEAMANAN,1
Kab. Tulang Bawang Barat,Lampung,POLRI,18
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,46
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,4
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,14
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,100
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,4
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,BUMN,1
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,2
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,41
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,13
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,73
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,60
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,13
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,54
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,22
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,29
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,13
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,POLRI,9
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,12
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,8
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,10
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,3
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,5
Kab. Tulang Bawang Barat,Lampung,WARTAWAN DAN PEKERJA MEDIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,8
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,PEDAGANG PASAR,0
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,58
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,37
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,45
Kab. Tulang Bawang Barat,Lampung,POLRI,7
Kab. Tulang Bawang Barat,Lampung,POLRI,2
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,4
Kab. Tulang Bawang Barat,Lampung,TNI,0
Kab. Tulang Bawang Barat,Lampung,TNI,0
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,3
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,TNI,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,1
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,14
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,35
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,25
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,3
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,13
Kab. Tulang Bawang Barat,Lampung,BUMN,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,4
Kab. Tulang Bawang Barat,Lampung,PENYULUH AGAMA,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,5
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,4
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,22
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,60
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,0
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,0
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,0
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,0
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,0
Kab. Tulang Bawang Barat,Lampung,Menunggu Konfirmasi,1
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,6
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,4
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,0
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,7
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,5
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,2
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,16
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,8
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,2
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,2
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,4
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT RENTAN,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,2
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,17
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,17
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,17
Kab. Tulang Bawang Barat,Lampung,BUMN,3
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,13
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,30
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,9
Kab. Tulang Bawang Barat,Lampung,LANSIA,3
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,5
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,4
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,6
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,3
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,27
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,80
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,3
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,34
Kab. Tulang Bawang Barat,Lampung,BUMN,1
Kab. Tulang Bawang Barat,Lampung,BUMN,14
Kab. Tulang Bawang Barat,Lampung,BUMN,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,7
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,6
Kab. Tulang Bawang Barat,Lampung,LANSIA,24
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,16
Kab. Tulang Bawang Barat,Lampung,LANSIA,8
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,15
Kab. Tulang Bawang Barat,Lampung,LANSIA,35
Kab. Tulang Bawang Barat,Lampung,LANSIA,22
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,97
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,9
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,15
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,32
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,31
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,23
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,10
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,30
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,0
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,2
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,2
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,2
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,4
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,10
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,27
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,22
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,14
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,3
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,3
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,2
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,12
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,4
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,9
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,7
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,8
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,1
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,3
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,0
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,14
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,40
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,131
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,29
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,17
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,24
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,3
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,13
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,51
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,9
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,41
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,12
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,2
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,5
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,49
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,23
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,11
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,22
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,13
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,1
Kab. Tulang Bawang Barat,Lampung,TRANSPORTASI PUBLIK,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,8
Kab. Tulang Bawang Barat,Lampung,LANSIA,5
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,11
Kab. Tulang Bawang Barat,Lampung,LANSIA,10
Kab. Tulang Bawang Barat,Lampung,LANSIA,10
Kab. Tulang Bawang Barat,Lampung,LANSIA,53
Kab. Tulang Bawang Barat,Lampung,LANSIA,11
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,4
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,0
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,4
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,1
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,2
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,23
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,8
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,4
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,36
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,13
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,15
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,44
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,116
Kab. Tulang Bawang Barat,Lampung,SDM KESEHATAN,380
Kab. Tulang Bawang Barat,Lampung,BUMN,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,4
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,1
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,170
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,163
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,23
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,624
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,10
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT UMUM,4
Kab. Tulang Bawang Barat,Lampung,LANSIA,4
Kab. Tulang Bawang Barat,Lampung,LANSIA,1
Kab. Tulang Bawang Barat,Lampung,LANSIA,2
Kab. Tulang Bawang Barat,Lampung,LANSIA,0
Kab. Tulang Bawang Barat,Lampung,MASYARAKAT RENTAN,3
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,13
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,2
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,35
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,64
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,44
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,14
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,21
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,27
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,90
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,28
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,6
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,28
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,33
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,20
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,33
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,11
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,7
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,4
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,12
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,19
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,13
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,13
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,3
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,50
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,2
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,13
Kab. Tulang Bawang Barat,Lampung,PEGAWAI PEMERINTAH,49
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,0
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,1
Kab. Tulang Bawang Barat,Lampung,POLRI,2
Kab. Tulang Bawang Barat,Lampung,POLRI,7
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,3
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,23
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,8
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,22
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,3
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,3
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,2
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,0
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,12
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,12
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,2
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,15
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,0
Kab. Tulang Bawang Barat,Lampung,PELAYAN PUBLIK,14
Kab. Tulang Bawang Barat,Lampung,PENDIDIK,0
